graph type,n,p,algorithm,time,alloc
C,50,1,mohrip,0.015375,0.03116
C,100,1,mohrip,0.147875,0.26569
C,150,1,mohrip,0.582375,0.84513
C,200,1,mohrip,1.393375,1.86834
C,250,1,mohrip,2.7895,3.89002
C,300,1,mohrip,4.8865,6.68222
C,350,1,mohrip,6.984375,9.70348
C,400,1,mohrip,9.897375,13.88459
