C,100,1,dijkstra,1774,3328806880
C,150,1,dijkstra,7014,11004752208
C,200,1,dijkstra,17229,25794773856
C,250,1,dijkstra,32156,50074463920
C,300,1,dijkstra,56256,86153855912
C,350,1,dijkstra,86327,136357835104
C,400,1,dijkstra,129035,203096750144
C,50,1,dijkstra,234,442120096
C,100,1,mohri,1828,3461924136
C,150,1,mohri,7034,10890244848
C,200,1,mohri,17049,24691492936
C,250,1,mohri,31120,45940787880
C,300,1,mohri,49193,71295686040
C,350,1,mohri,84044,122137473376
C,400,1,mohri,103407,153723500136
C,50,1,mohri,199,416848952
C,100,1,mohrip,1183,2282271800
C,150,1,mohrip,4659,7259689200
C,200,1,mohrip,11147,16048950328
C,250,1,mohrip,22316,33415095536
C,300,1,mohrip,39092,57399891616
C,350,1,mohrip,55875,83352316336
C,400,1,mohrip,79179,119267770456
C,50,1,mohrip,123,267690128
